"payment_number";"contract_id";"transaction_date";"payment_id";"payment_date";"order_id";"park_id";"driver_id";"transaction_type";"transaction_id";"amount";"currency"
"4870";"95656/18";"2021-03-23 17:04:41";"230661904";"2021-03-24 05:00:00";"4ca96cc17f6111269564e6eaa3f03b54";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Базовая комиссия без учёта скидок";"1032962150_8541722974";"-27,792";"RUB"
"4870";"95656/18";"2021-03-23 17:04:41";"230661904";"2021-03-24 05:00:00";"4ca96cc17f6111269564e6eaa3f03b54";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Плата за использование Яндекс.Про";"1032962150_8541722975";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 17:04:41";"230661904";"2021-03-24 05:00:00";"4ca96cc17f6111269564e6eaa3f03b54";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Платный найм";"1032962150_8541722976";"-4,632";"RUB"
"4870";"95656/18";"2021-03-23 17:04:41";"230661904";"2021-03-24 05:00:00";"4ca96cc17f6111269564e6eaa3f03b54";"27926c42b4e64cb8bd63de55e8b55ab6";"7313f00259f44a71989cc56a6eff8ddb";"Дополнительная плата за программное обеспечение";"1032962150_8541722977";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 17:04:44";"230661904";"2021-03-24 05:00:00";"06dfd344f5c53ed1bdec534a19a08fe4";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Базовая комиссия без учёта скидок";"1032962150_8541724206";"-24,48";"RUB"
"4870";"95656/18";"2021-03-23 17:04:44";"230661904";"2021-03-24 05:00:00";"06dfd344f5c53ed1bdec534a19a08fe4";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Плата за использование Яндекс.Про";"1032962150_8541724207";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 17:04:44";"230661904";"2021-03-24 05:00:00";"06dfd344f5c53ed1bdec534a19a08fe4";"27926c42b4e64cb8bd63de55e8b55ab6";"89c000b9bc46fdf6f68ef2574908cfa9";"Дополнительная плата за программное обеспечение";"1032962150_8541724208";"-0,804";"RUB"
"4870";"95656/18";"2021-03-23 17:07:05";"230661904";"2021-03-24 05:00:00";"107c6cf4010e22b686a27876fe0ae646";"27926c42b4e64cb8bd63de55e8b55ab6";"e4a75fce5173478fb1cbf084d7754d1e";"Базовая комиссия без учёта скидок";"1032962150_8541777268";"-30,24";"RUB"
"4870";"95656/18";"2021-03-23 17:07:05";"230661904";"2021-03-24 05:00:00";"107c6cf4010e22b686a27876fe0ae646";"27926c42b4e64cb8bd63de55e8b55ab6";"e4a75fce5173478fb1cbf084d7754d1e";"Плата за использование Яндекс.Про";"1032962150_8541777269";"-1,2";"RUB"
"4870";"95656/18";"2021-03-23 17:07:05";"230661904";"2021-03-24 05:00:00";"107c6cf4010e22b686a27876fe0ae646";"27926c42b4e64cb8bd63de55e8b55ab6";"e4a75fce5173478fb1cbf084d7754d1e";"Дополнительная плата за программное обеспечение";"1032962150_8541777270";"-0,804";"RUB"
